,lat,lng,datetime,month
7614,39.9075,116.3972,2021-08-24 16:39:08,8
7615,36.819,10.1658,2021-08-24 16:40:34,8
7616,1.3215,103.6957,2021-08-24 16:40:34,8
7617,22.2783,114.1747,2021-08-24 16:41:57,8
7618,38.4681,106.2731,2021-08-24 16:42:02,8
7619,39.9075,116.3972,2021-08-24 16:43:42,8
7620,40.8043,-74.0,2021-08-24 16:46:07,8
7621,4.6097,-74.0,2021-08-24 16:47:14,8
7622,39.0997,-94.0,2021-08-24 16:50:42,8
7623,22.7179,75.8333,2021-08-24 16:51:44,8
7624,49.6117,6.13,2021-08-24 17:00:27,8
7625,22.7179,75.8333,2021-08-24 17:01:58,8
7626,52.374,4.8897,2021-08-24 17:14:05,8
7627,22.7179,75.8333,2021-08-24 17:16:10,8
7628,31.2222,121.4581,2021-08-24 17:17:32,8
7629,23.1167,113.25,2021-08-24 17:17:40,8
7630,36.175,-115.0,2021-08-24 17:21:37,8
7631,22.7179,75.8333,2021-08-24 17:22:04,8
7632,22.5455,114.0683,2021-08-24 17:23:54,8
7633,31.2222,121.4581,2021-08-24 17:24:22,8
7634,21.0245,105.8412,2021-08-24 17:25:25,8
7635,1.3215,103.6957,2021-08-24 17:26:06,8
7636,22.7179,75.8333,2021-08-24 17:26:18,8
7637,37.566,126.9784,2021-08-24 17:26:34,8
7638,50.1155,8.6842,2021-08-24 17:26:56,8
7639,41.0138,28.9497,2021-08-24 17:29:46,8
7640,47.9077,106.8832,2021-08-24 17:29:46,8
7641,39.9075,116.3972,2021-08-24 17:30:11,8
7642,55.7887,49.1221,2021-08-24 17:41:17,8
7643,40.8043,-74.0,2021-08-24 17:41:53,8
7644,36.5924,127.2922,2021-08-24 17:43:27,8
7645,47.4984,19.0404,2021-08-24 17:44:38,8
7646,39.9075,116.3972,2021-08-24 17:45:40,8
7647,22.7179,75.8333,2021-08-24 17:46:39,8
7648,6.9355,79.8487,2021-08-24 17:48:47,8
7649,57.6731,66.1725,2021-08-24 17:50:24,8
7650,39.0997,-94.0,2021-08-24 17:58:16,8
7651,39.0997,-94.0,2021-08-24 18:03:19,8
7652,39.0997,-94.0,2021-08-24 18:04:14,8
7653,22.2783,114.1747,2021-08-24 18:04:32,8
7654,30.2936,120.1614,2021-08-24 18:06:04,8
7655,48.4666,35.0407,2021-08-24 18:06:08,8
7656,39.9075,116.3972,2021-08-24 18:06:50,8
7657,40.8043,-74.0,2021-08-24 18:07:28,8
7658,43.7001,-79.0,2021-08-24 18:10:56,8
7659,10.823,106.6296,2021-08-24 18:21:53,8
7660,50.1155,8.6842,2021-08-24 18:36:41,8
7661,6.4541,3.3947,2021-08-24 18:37:27,8
7662,6.4541,3.3947,2021-08-24 18:37:37,8
7663,6.4541,3.3947,2021-08-24 18:38:03,8
7664,39.9075,116.3972,2021-08-24 18:41:05,8
7665,22.2783,114.1747,2021-08-24 18:47:17,8
7666,6.4541,3.3947,2021-08-24 18:47:30,8
7667,6.4541,3.3947,2021-08-24 18:47:39,8
7668,6.4541,3.3947,2021-08-24 18:48:06,8
7669,40.7402,-73.0,2021-08-24 18:52:12,8
7670,27.8333,113.15,2021-08-24 18:54:06,8
7671,43.2627,-2.0,2021-08-24 18:54:12,8
7672,13.0878,80.2785,2021-08-24 18:54:38,8
7673,45.3053,14.7156,2021-08-24 18:55:10,8
7674,37.3924,-121.0,2021-08-24 18:55:20,8
7675,48.1482,17.1067,2021-08-24 18:56:17,8
7676,39.9075,116.3972,2021-08-24 18:56:48,8
7677,22.5455,114.0683,2021-08-24 18:57:24,8
7678,40.8344,-74.0,2021-08-24 18:59:39,8
7679,23.1167,113.25,2021-08-24 19:00:23,8
7680,10.346,107.0843,2021-08-24 19:07:00,8
7681,36.7477,-119.0,2021-08-24 19:07:13,8
7682,39.9075,116.3972,2021-08-24 19:10:22,8
7683,58.718,5.5686,2021-08-24 19:11:56,8
7684,31.2222,121.4581,2021-08-24 19:12:23,8
7685,37.3394,-121.0,2021-08-24 19:15:53,8
7686,39.0997,-94.0,2021-08-24 19:19:15,8
7687,14.9707,102.102,2021-08-24 19:23:08,8
7688,52.374,4.8897,2021-08-24 19:24:08,8
7689,23.1167,113.25,2021-08-24 19:32:09,8
7690,22.2783,114.1747,2021-08-24 19:33:01,8
7691,22.3302,114.1595,2021-08-24 19:33:30,8
7692,39.9075,116.3972,2021-08-24 19:33:34,8
7693,22.5455,114.0683,2021-08-24 19:35:05,8
7694,36.819,10.1658,2021-08-24 19:35:41,8
7695,37.3924,-121.0,2021-08-24 19:50:24,8
7696,40.8043,-74.0,2021-08-24 19:51:00,8
7697,50.4547,30.5238,2021-08-24 19:53:22,8
7698,22.5455,114.0683,2021-08-24 19:53:25,8
7699,37.566,126.9784,2021-08-24 19:53:44,8
7700,25.0478,121.5319,2021-08-24 19:53:45,8
7701,49.9808,36.2527,2021-08-24 19:55:48,8
7702,52.374,4.8897,2021-08-24 19:56:14,8
7703,51.5085,0.0,2021-08-24 20:01:01,8
7704,52.374,4.8897,2021-08-24 20:01:45,8
7705,52.3808,4.6368,2021-08-24 20:02:25,8
7706,39.9075,116.3972,2021-08-24 20:03:59,8
7707,39.9075,116.3972,2021-08-24 20:04:02,8
7708,19.0728,72.8826,2021-08-24 20:04:28,8
7709,37.3483,-121.0,2021-08-24 20:05:02,8
7710,24.1469,120.6839,2021-08-24 20:05:50,8
7711,13.2257,77.575,2021-08-24 20:05:54,8
7712,37.566,126.9784,2021-08-24 20:07:20,8
7713,37.3483,-121.0,2021-08-24 20:12:58,8
7714,48.8534,2.3488,2021-08-24 20:13:32,8
7715,50.1155,8.6842,2021-08-24 20:15:25,8
7716,40.6916,-112.0,2021-08-24 20:19:19,8
7717,23.1167,113.25,2021-08-24 20:19:37,8
7718,45.8144,15.978,2021-08-24 20:19:43,8
7719,40.7402,-73.0,2021-08-24 20:20:48,8
7720,39.0997,-94.0,2021-08-24 20:21:58,8
7721,23.1167,113.25,2021-08-24 20:31:26,8
7722,39.0997,-94.0,2021-08-24 20:32:40,8
7723,13.2257,77.575,2021-08-24 20:34:32,8
7724,37.566,126.9784,2021-08-24 20:36:43,8
7725,39.9075,116.3972,2021-08-24 20:37:17,8
7726,59.863,38.3813,2021-08-24 20:37:26,8
7727,56.946,24.1059,2021-08-24 20:38:26,8
7728,50.4547,30.5238,2021-08-24 20:39:15,8
7729,3.1412,101.6865,2021-08-24 20:43:17,8
7730,48.8534,2.3488,2021-08-24 20:49:02,8
7731,48.6157,9.5375,2021-08-24 20:51:30,8
7732,50.1155,8.6842,2021-08-24 20:51:57,8
7733,50.1155,8.6842,2021-08-24 20:52:43,8
7734,3.1412,101.6865,2021-08-24 20:53:18,8
7735,40.8344,-74.0,2021-08-24 20:53:22,8
7736,1.3215,103.6957,2021-08-24 20:54:04,8
7737,39.9075,116.3972,2021-08-24 20:56:11,8
7738,22.2783,114.1747,2021-08-24 20:57:15,8
7739,40.7143,-74.0,2021-08-24 20:58:35,8
7740,39.9075,116.3972,2021-08-24 20:58:42,8
7741,1.3215,103.6957,2021-08-24 21:02:11,8
7742,37.3058,-78.0,2021-08-24 21:05:54,8
7743,22.5455,114.0683,2021-08-24 21:06:52,8
7744,50.1155,8.6842,2021-08-24 21:06:57,8
7745,39.0997,-94.0,2021-08-24 21:09:02,8
7746,22.2783,114.1747,2021-08-24 21:10:07,8
7747,39.9523,-75.0,2021-08-24 21:10:35,8
7748,37.566,126.9784,2021-08-24 21:10:41,8
7749,37.566,126.9784,2021-08-24 21:10:45,8
7750,40.7402,-73.0,2021-08-24 21:11:12,8
7751,10.823,106.6296,2021-08-24 21:11:20,8
7752,22.7179,75.8333,2021-08-24 21:11:39,8
7753,39.9075,116.3972,2021-08-24 21:11:49,8
7754,23.1167,113.25,2021-08-24 21:12:39,8
7755,3.1412,101.6865,2021-08-24 21:13:27,8
7756,39.9075,116.3972,2021-08-24 21:17:52,8
7757,39.9075,116.3972,2021-08-24 21:20:02,8
7758,3.1412,101.6865,2021-08-24 21:24:28,8
7759,38.9122,121.6022,2021-08-24 21:26:33,8
7760,1.3215,103.6957,2021-08-24 21:28:03,8
7761,41.7922,123.4328,2021-08-24 21:30:43,8
7762,21.0245,105.8412,2021-08-24 21:32:37,8
7763,40.4165,-3.0,2021-08-24 21:34:31,8
7764,31.2222,121.4581,2021-08-24 21:48:54,8
7765,23.1167,113.25,2021-08-24 21:50:00,8
7766,46.5547,15.6467,2021-08-24 21:50:57,8
7767,16.8053,96.1561,2021-08-24 21:51:30,8
7768,23.1167,113.25,2021-08-24 21:51:50,8
7769,45.5088,-73.0,2021-08-24 21:57:23,8
7770,52.374,4.8897,2021-08-24 21:58:32,8
7771,33.4484,-112.0,2021-08-24 21:58:36,8
7772,22.283,114.1585,2021-08-24 22:01:01,8
7773,39.0997,-94.0,2021-08-24 22:03:07,8
7774,39.9075,116.3972,2021-08-24 22:08:34,8
7775,21.0245,105.8412,2021-08-24 22:13:02,8
7776,53.4809,-2.0,2021-08-24 22:17:15,8
7777,39.9075,116.3972,2021-08-24 22:17:35,8
7778,37.566,126.9784,2021-08-24 22:19:08,8
7779,48.8534,2.3488,2021-08-24 22:19:09,8
7780,39.9075,116.3972,2021-08-24 22:19:47,8
7781,21.0245,105.8412,2021-08-24 22:20:23,8
7782,44.4323,26.1063,2021-08-24 22:22:29,8
7783,51.5085,0.0,2021-08-24 22:26:02,8
7784,37.3483,-121.0,2021-08-24 22:27:38,8
7785,42.8865,-78.0,2021-08-24 22:27:57,8
7786,48.8534,2.3488,2021-08-24 22:28:41,8
7787,35.6895,139.6917,2021-08-24 22:28:49,8
7788,37.566,126.9784,2021-08-24 22:28:57,8
7789,1.3215,103.6957,2021-08-24 22:30:12,8
7790,24.1469,120.6839,2021-08-24 22:30:15,8
7791,1.3215,103.6957,2021-08-24 22:30:43,8
7792,35.6895,139.6917,2021-08-24 22:31:15,8
7793,51.5085,0.0,2021-08-24 22:31:49,8
7794,48.8534,2.3488,2021-08-24 22:32:26,8
7795,13.2257,77.575,2021-08-24 22:36:34,8
7796,39.0997,-94.0,2021-08-24 22:56:01,8
7797,31.558,74.3507,2021-08-24 22:59:58,8
7798,23.1167,113.25,2021-08-24 23:09:46,8
7799,31.558,74.3507,2021-08-24 23:10:00,8
7800,36.175,-115.0,2021-08-24 23:10:42,8
7801,40.8344,-74.0,2021-08-24 23:10:44,8
7802,35.6895,139.6917,2021-08-24 23:11:41,8
7803,21.0245,105.8412,2021-08-24 23:11:52,8
7804,26.4652,80.3498,2021-08-24 23:12:26,8
7805,39.9075,116.3972,2021-08-24 23:12:41,8
7806,13.5137,2.1098,2021-08-24 23:18:01,8
7807,22.5231,113.3791,2021-08-24 23:19:45,8
7808,31.3041,120.5954,2021-08-24 23:20:51,8
7809,50.4547,30.5238,2021-08-24 23:23:03,8
7810,31.558,74.3507,2021-08-24 23:30:05,8
7811,36.175,-115.0,2021-08-24 23:53:22,8
7812,39.0997,-94.0,2021-08-24 23:54:29,8
7813,40.8043,-74.0,2021-08-25 00:02:39,8
7814,1.3215,103.6957,2021-08-25 00:09:58,8
7815,22.5455,114.0683,2021-08-25 00:10:54,8
7816,45.0448,38.976,2021-08-25 00:16:20,8
7817,18.7904,98.9847,2021-08-25 00:17:34,8
7818,51.5085,0.0,2021-08-25 00:21:14,8
7819,35.6895,139.6917,2021-08-25 00:24:08,8
7820,39.9075,116.3972,2021-08-25 00:26:53,8
7821,1.3215,103.6957,2021-08-25 00:27:28,8
7822,40.7143,-74.0,2021-08-25 00:27:31,8
7823,47.654,18.5972,2021-08-25 00:29:45,8
7824,1.3215,103.6957,2021-08-25 00:30:29,8
7825,1.3215,103.6957,2021-08-25 00:31:09,8
7826,47.421,40.0919,2021-08-25 00:48:05,8
7827,1.3215,103.6957,2021-08-25 00:52:58,8
7828,38.7167,-9.0,2021-08-25 00:53:49,8
7829,47.421,40.0919,2021-08-25 00:58:08,8
7830,38.4405,-122.0,2021-08-25 00:59:22,8
7831,40.8043,-74.0,2021-08-25 00:59:44,8
7832,19.0323,73.0428,2021-08-25 01:01:28,8
7833,40.8344,-74.0,2021-08-25 01:02:23,8
7834,38.9942,-1.0,2021-08-25 01:07:32,8
7835,22.5455,114.0683,2021-08-25 01:07:53,8
7836,53.3606,83.7636,2021-08-25 01:15:03,8
7837,30.2936,120.1614,2021-08-25 01:15:57,8
7838,34.0553,-117.0,2021-08-25 01:19:39,8
7839,19.4285,-99.0,2021-08-25 01:20:44,8
7840,52.374,4.8897,2021-08-25 01:20:51,8
7841,36.175,-115.0,2021-08-25 01:20:55,8
7842,25.4018,55.4788,2021-08-25 01:21:56,8
7843,34.6993,-86.0,2021-08-25 01:21:57,8
7844,30.6667,104.0667,2021-08-25 01:22:11,8
7845,45.0448,38.976,2021-08-25 01:22:49,8
7846,37.3483,-121.0,2021-08-25 01:23:29,8
7847,54.1961,37.6182,2021-08-25 01:23:32,8
7848,23.1167,113.25,2021-08-25 01:23:46,8
7849,52.374,4.8897,2021-08-25 01:25:39,8
7850,39.9075,116.3972,2021-08-25 01:27:03,8
7851,40.8344,-74.0,2021-08-25 01:33:27,8
7852,19.0728,72.8826,2021-08-25 01:36:00,8
7853,39.9075,116.3972,2021-08-25 01:37:40,8
7854,40.8043,-74.0,2021-08-25 01:38:54,8
7855,52.374,4.8897,2021-08-25 01:43:07,8
7856,3.4372,-76.0,2021-08-25 01:43:32,8
7857,37.7309,-122.0,2021-08-25 01:43:39,8
7858,39.9075,116.3972,2021-08-25 01:45:04,8
7859,56.8498,53.2045,2021-08-25 01:46:34,8
7860,37.3483,-121.0,2021-08-25 01:47:52,8
7861,22.5455,114.0683,2021-08-25 01:48:13,8
7862,22.9908,120.2133,2021-08-25 01:48:14,8
7863,50.1155,8.6842,2021-08-25 01:48:54,8
7864,31.2222,121.4581,2021-08-25 01:49:24,8
7865,39.9075,116.3972,2021-08-25 01:50:36,8
7866,43.2706,26.9229,2021-08-25 01:55:45,8
7867,13.6882,101.0716,2021-08-25 01:59:46,8
7868,47.9077,106.8832,2021-08-25 02:08:18,8
7869,40.7143,-74.0,2021-08-25 02:08:39,8
7870,36.175,-115.0,2021-08-25 02:08:50,8
7871,31.2222,121.4581,2021-08-25 02:09:02,8
7872,22.5455,114.0683,2021-08-25 02:09:10,8
7873,1.3215,103.6957,2021-08-25 02:09:28,8
7874,61.2181,-149.0,2021-08-25 02:09:54,8
7875,39.9075,116.3972,2021-08-25 02:11:26,8
7876,41.3888,2.159,2021-08-25 02:12:43,8
7877,1.3215,103.6957,2021-08-25 02:12:44,8
7878,23.1167,113.25,2021-08-25 02:12:46,8
7879,37.4565,126.7052,2021-08-25 02:13:48,8
7880,40.8043,-74.0,2021-08-25 02:13:58,8
7881,52.4069,16.9299,2021-08-25 02:14:20,8
7882,31.2222,121.4581,2021-08-25 02:14:37,8
7883,37.3058,-78.0,2021-08-25 02:15:57,8
7884,39.0373,-77.0,2021-08-25 02:16:06,8
7885,39.9075,116.3972,2021-08-25 02:16:17,8
7886,48.8534,2.3488,2021-08-25 02:16:26,8
7887,39.9075,116.3972,2021-08-25 02:16:30,8
7888,19.4517,-70.0,2021-08-25 02:16:38,8
7889,26.0614,119.3061,2021-08-25 02:17:13,8
7890,38.3167,116.8667,2021-08-25 02:17:54,8
7891,1.2897,103.8501,2021-08-25 02:18:03,8
7892,37.7749,-122.0,2021-08-25 02:18:40,8
7893,26.5833,106.7167,2021-08-25 02:18:57,8
7894,50.1155,8.6842,2021-08-25 02:33:57,8
7895,40.7143,-74.0,2021-08-25 02:34:11,8
7896,24.4798,118.0819,2021-08-25 02:34:31,8
7897,39.9075,116.3972,2021-08-25 02:34:41,8
7898,39.0997,-94.0,2021-08-25 02:36:42,8
7899,27.7017,85.3206,2021-08-25 02:39:14,8
7900,37.3058,-78.0,2021-08-25 02:39:51,8
7901,39.0997,-94.0,2021-08-25 02:43:11,8
7902,18.5805,99.0075,2021-08-25 02:56:44,8
7903,56.946,24.1059,2021-08-25 02:58:39,8
7904,50.1155,8.6842,2021-08-25 02:59:13,8
7905,25.0478,121.5319,2021-08-25 03:00:04,8
7906,40.7143,-74.0,2021-08-25 03:19:06,8
7907,28.684,115.8531,2021-08-25 03:21:46,8
7908,50.1155,8.6842,2021-08-25 03:22:36,8
7909,55.7522,37.6156,2021-08-25 03:24:16,8
7910,40.8043,-74.0,2021-08-25 03:25:13,8
7911,34.5794,-118.0,2021-08-25 03:32:38,8
7912,23.1167,113.25,2021-08-25 03:37:38,8
7913,31.2222,121.4581,2021-08-25 03:37:53,8
7914,23.1167,113.25,2021-08-25 03:38:52,8
7915,11.0055,76.9661,2021-08-25 03:39:20,8
7916,23.1167,113.25,2021-08-25 03:39:52,8
7917,37.3483,-121.0,2021-08-25 03:40:14,8
7918,39.9075,116.3972,2021-08-25 03:41:38,8
7919,36.175,-115.0,2021-08-25 03:41:50,8
7920,37.566,126.9784,2021-08-25 03:42:47,8
7921,3.1412,101.6865,2021-08-25 03:45:53,8
7922,39.9075,116.3972,2021-08-25 03:47:05,8
7923,33.6013,-111.0,2021-08-25 03:50:19,8
7924,42.3,69.6,2021-08-25 03:51:40,8
7925,48.8534,2.3488,2021-08-25 03:52:25,8
7926,22.3167,114.1833,2021-08-25 03:53:18,8
7927,52.374,4.8897,2021-08-25 03:53:50,8
7928,40.8043,-74.0,2021-08-25 03:56:27,8
7929,1.3215,103.6957,2021-08-25 03:58:31,8
7930,37.3483,-121.0,2021-08-25 03:59:05,8
7931,37.3924,-121.0,2021-08-25 04:02:47,8
7932,34.7578,113.6486,2021-08-25 04:06:39,8
7933,38.132,13.3356,2021-08-25 04:08:23,8
7934,40.8344,-74.0,2021-08-25 04:10:33,8
7935,37.3483,-121.0,2021-08-25 04:10:33,8
7936,16.0678,108.2208,2021-08-25 04:12:00,8
7937,10.823,106.6296,2021-08-25 04:12:00,8
7938,47.4984,19.0404,2021-08-25 04:15:39,8
7939,50.1155,8.6842,2021-08-25 04:15:55,8
7940,22.5455,114.0683,2021-08-25 04:16:06,8
7941,50.1153,8.6823,2021-08-25 04:16:09,8
7942,22.7179,75.8333,2021-08-25 04:17:31,8
7943,47.9077,106.8832,2021-08-25 04:18:07,8
7944,37.7309,-122.0,2021-08-25 04:18:15,8
7945,23.1167,113.25,2021-08-25 04:19:23,8
7946,13.5137,2.1098,2021-08-25 04:21:32,8
7947,31.2222,121.4581,2021-08-25 04:22:38,8
7948,22.5455,114.0683,2021-08-25 04:22:57,8
7949,39.9075,116.3972,2021-08-25 04:25:10,8
7950,52.374,4.8897,2021-08-25 04:25:44,8
7951,40.8344,-74.0,2021-08-25 04:26:28,8
7952,48.8534,2.3488,2021-08-25 04:29:42,8
7953,37.4565,126.7052,2021-08-25 04:33:22,8
7954,39.9075,116.3972,2021-08-25 04:33:24,8
7955,39.9075,116.3972,2021-08-25 04:33:54,8
7956,37.3483,-121.0,2021-08-25 04:39:14,8
7957,37.566,126.9784,2021-08-25 04:43:00,8
7958,23.1167,113.25,2021-08-25 04:43:12,8
7959,31.2222,121.4581,2021-08-25 04:43:59,8
7960,45.504,-73.0,2021-08-25 05:04:12,8
7961,51.5085,0.0,2021-08-25 05:04:23,8
7962,52.374,4.8897,2021-08-25 05:04:50,8
7963,22.2783,114.1747,2021-08-25 05:08:07,8
7964,23.1167,113.25,2021-08-25 05:08:24,8
7965,31.2222,121.4581,2021-08-25 05:10:53,8
7966,4.6097,-74.0,2021-08-25 05:11:04,8
7967,40.8344,-74.0,2021-08-25 05:14:49,8
7968,46.2389,14.3556,2021-08-25 05:15:21,8
7969,39.9075,116.3972,2021-08-25 05:17:01,8
7970,35.6895,139.6917,2021-08-25 05:17:54,8
7971,50.088,14.4208,2021-08-25 05:18:13,8
7972,19.0728,72.8826,2021-08-25 05:19:27,8
7973,6.9355,79.8487,2021-08-25 05:19:59,8
7974,51.5085,0.0,2021-08-25 05:20:39,8
7975,46.4907,11.3398,2021-08-25 05:22:49,8
7976,11.5643,108.9886,2021-08-25 05:23:23,8
7977,40.8344,-74.0,2021-08-25 05:23:26,8
7978,4.6097,-74.0,2021-08-25 05:24:19,8
7979,39.9075,116.3972,2021-08-25 05:25:08,8
7980,31.2222,121.4581,2021-08-25 05:25:34,8
7981,54.5293,36.2754,2021-08-25 05:27:08,8
7982,8.4333,99.9667,2021-08-25 05:27:14,8
7983,40.8344,-74.0,2021-08-25 05:27:16,8
7984,39.4697,0.0,2021-08-25 05:27:41,8
7985,46.2991,30.6553,2021-08-25 05:28:56,8
7986,32.0617,118.7778,2021-08-25 05:30:12,8
7987,41.0138,28.9497,2021-08-25 05:35:47,8
7988,40.7143,-74.0,2021-08-25 05:41:41,8
7989,37.4565,126.7052,2021-08-25 05:47:52,8
7990,7.0292,-71.0,2021-08-25 05:48:50,8
7991,39.9075,116.3972,2021-08-25 05:49:23,8
7992,23.1167,113.25,2021-08-25 05:49:37,8
7993,40.8043,-74.0,2021-08-25 05:50:49,8
7994,51.7727,55.0988,2021-08-25 05:51:17,8
7995,23.7104,90.4074,2021-08-25 05:52:21,8
7996,36.8567,127.4433,2021-08-25 05:52:21,8
7997,40.8043,-74.0,2021-08-25 05:52:23,8
7998,39.9075,116.3972,2021-08-25 05:53:01,8
7999,37.566,126.9784,2021-08-25 05:53:16,8
8000,55.0415,82.9346,2021-08-25 05:53:33,8
8001,23.1167,113.25,2021-08-25 05:57:58,8
8002,31.2222,121.4581,2021-08-25 06:02:39,8
8003,37.3924,-121.0,2021-08-25 06:03:11,8
8004,13.2257,77.575,2021-08-25 06:03:19,8
8005,39.9075,116.3972,2021-08-25 06:03:25,8
8006,39.9075,116.3972,2021-08-25 06:05:21,8
8007,43.7001,-79.0,2021-08-25 06:05:47,8
8008,39.9075,116.3972,2021-08-25 06:06:20,8
8009,40.8043,-74.0,2021-08-25 06:09:50,8
8010,31.2222,121.4581,2021-08-25 06:35:45,8
8011,39.9075,116.3972,2021-08-25 06:35:54,8
8012,51.5085,0.0,2021-08-25 06:36:20,8
8013,49.6117,6.13,2021-08-25 06:37:07,8
8014,22.2783,114.1747,2021-08-25 06:52:58,8
8015,49.5631,3.6271,2021-08-25 06:53:00,8
8016,37.3483,-121.0,2021-08-25 06:53:08,8
8017,43.9092,12.9164,2021-08-25 06:53:10,8
8018,33.9137,-98.0,2021-08-25 06:53:23,8
8019,50.4547,30.5238,2021-08-25 06:53:31,8
8020,1.3215,103.6957,2021-08-25 06:53:45,8
8021,48.8534,2.3488,2021-08-25 06:54:40,8
8022,39.9075,116.3972,2021-08-25 06:55:03,8
8023,43.7001,-79.0,2021-08-25 06:58:00,8
8024,39.9075,116.3972,2021-08-25 06:59:25,8
8025,40.8043,-74.0,2021-08-25 07:00:10,8
8026,39.1422,117.1767,2021-08-25 07:01:20,8
8027,50.6107,36.5802,2021-08-25 07:02:10,8
8028,23.1167,113.25,2021-08-25 07:02:32,8
8029,50.4779,12.3713,2021-08-25 07:03:20,8
8030,51.5085,0.0,2021-08-25 07:03:22,8
8031,55.7255,52.4112,2021-08-25 07:03:24,8
8032,37.9838,23.7278,2021-08-25 07:06:33,8
8033,52.374,4.8897,2021-08-25 07:13:39,8
8034,1.2897,103.8501,2021-08-25 07:14:05,8
8035,19.0931,72.9049,2021-08-25 07:15:06,8
8036,39.9075,116.3972,2021-08-25 07:15:26,8
8037,42.8865,-78.0,2021-08-25 07:16:52,8
8038,39.0997,-94.0,2021-08-25 07:18:22,8
8039,36.175,-115.0,2021-08-25 07:24:27,8
8040,22.5455,114.0683,2021-08-25 07:27:23,8
8041,39.9075,116.3972,2021-08-25 07:30:42,8
8042,22.2783,114.1747,2021-08-25 07:31:40,8
8043,23.1167,113.25,2021-08-25 07:33:51,8
8044,19.0728,72.8826,2021-08-25 07:34:28,8
8045,13.5367,99.8171,2021-08-25 07:34:46,8
8046,52.2298,21.0118,2021-08-25 07:35:33,8
8047,13.2257,77.575,2021-08-25 07:36:26,8
8048,49.6117,6.13,2021-08-25 07:36:32,8
8049,55.154,61.4291,2021-08-25 07:37:06,8
8050,21.5942,105.8482,2021-08-25 07:37:36,8
8051,39.9075,116.3972,2021-08-25 07:40:08,8
8052,51.9942,4.2097,2021-08-25 07:49:24,8
8053,50.1155,8.6842,2021-08-25 07:50:52,8
8054,10.9289,108.1021,2021-08-25 07:56:35,8
8055,23.1167,113.25,2021-08-25 08:00:11,8
8056,39.9075,116.3972,2021-08-25 08:00:51,8
8057,52.374,4.8897,2021-08-25 08:01:00,8
8058,22.5455,114.0683,2021-08-25 08:01:20,8
8059,39.9075,116.3972,2021-08-25 08:01:32,8
8060,10.9289,108.1021,2021-08-25 08:06:37,8
8061,40.8043,-74.0,2021-08-25 08:07:13,8
8062,36.175,-115.0,2021-08-25 08:09:02,8
8063,39.9075,116.3972,2021-08-25 08:12:30,8
8064,22.2783,114.1747,2021-08-25 08:12:30,8
8065,1.3215,103.6957,2021-08-25 08:12:51,8
8066,45.7485,4.8467,2021-08-25 08:13:01,8
8067,39.9075,116.3972,2021-08-25 08:25:11,8
8068,10.9289,108.1021,2021-08-25 08:26:43,8
8069,59.9386,30.3141,2021-08-25 08:32:04,8
8070,40.8344,-74.0,2021-08-25 08:32:57,8
8071,40.7143,-74.0,2021-08-25 08:41:25,8
8072,40.8043,-74.0,2021-08-25 08:50:30,8
8073,49.6117,6.13,2021-08-25 08:54:55,8
8074,39.9075,116.3972,2021-08-25 09:06:20,8
8075,1.2897,103.8501,2021-08-25 09:08:57,8
8076,52.1733,5.2917,2021-08-25 09:09:36,8
8077,50.6665,-120.0,2021-08-25 09:11:35,8
8078,40.3777,49.892,2021-08-25 09:12:51,8
8079,39.9075,116.3972,2021-08-25 09:14:26,8
8080,39.0437,-77.0,2021-08-25 09:14:39,8
8081,23.1167,113.25,2021-08-25 09:14:53,8
8082,52.374,4.8897,2021-08-25 09:15:13,8
8083,40.8344,-74.0,2021-08-25 09:15:29,8
8084,40.7402,-73.0,2021-08-25 09:15:30,8
8085,52.374,4.8897,2021-08-25 09:16:43,8
8086,39.9075,116.3972,2021-08-25 09:20:50,8
8087,13.2257,77.575,2021-08-25 09:24:36,8
8088,50.1155,8.6842,2021-08-25 09:24:58,8
8089,42.7258,-92.0,2021-08-25 09:25:31,8
8090,22.3167,114.1833,2021-08-25 09:25:49,8
8091,50.088,14.4208,2021-08-25 09:28:44,8
8092,31.2222,121.4581,2021-08-25 09:29:09,8
8093,40.8344,-74.0,2021-08-25 09:31:52,8
8094,31.3041,120.5954,2021-08-25 09:32:47,8
8095,37.566,126.9784,2021-08-25 09:32:49,8
8096,54.7431,55.9678,2021-08-25 09:32:53,8
8097,39.9075,116.3972,2021-08-25 09:32:56,8
8098,51.5085,0.0,2021-08-25 09:33:02,8
8099,10.823,106.6296,2021-08-25 09:33:50,8
8100,40.8043,-74.0,2021-08-25 09:34:48,8
8101,39.0997,-94.0,2021-08-25 09:35:06,8
8102,39.9075,116.3972,2021-08-25 09:36:02,8
8103,39.9075,116.3972,2021-08-25 09:37:47,8
8104,37.566,126.9784,2021-08-25 09:38:24,8
8105,23.1167,113.25,2021-08-25 09:39:01,8
8106,22.5455,114.0683,2021-08-25 09:39:46,8
8107,25.8901,-80.0,2021-08-25 09:40:25,8
8108,23.1167,113.25,2021-08-25 09:41:11,8
8109,1.3215,103.6957,2021-08-25 09:42:46,8
8110,22.5455,114.0683,2021-08-25 09:43:43,8
8111,19.4285,-99.0,2021-08-25 09:48:02,8
8112,37.3483,-121.0,2021-08-25 09:49:41,8
8113,52.374,4.8897,2021-08-25 09:52:31,8
8114,53.4809,-2.0,2021-08-25 09:54:51,8
8115,30.2936,120.1614,2021-08-25 09:57:03,8
8116,18.5196,73.8554,2021-08-25 10:10:08,8
